n,topology,strategy,recall,reduction,centrality_corr,edges_gt,edges_ris
1250,barabasi_albert,logarithmic,0.04995983935742972,0.9494789431545236,0.5987874556614406,6225,39438
1250,barabasi_albert,logarithmic,0.05108433734939759,0.9494328262610088,0.6612840847925554,6225,39474
1250,barabasi_albert,logarithmic,0.05076305220883534,0.9494481985588471,0.5588986116548412,6225,39462
1250,barabasi_albert,logarithmic,0.0551004016064257,0.9494507606084868,0.603339745043812,6225,39460
1250,barabasi_albert,logarithmic,0.05124497991967872,0.9494507606084868,0.600531209788266,6225,39460
1250,barabasi_albert,logarithmic,0.05108433734939759,0.9494405124099279,0.5824755986536719,6225,39468
1250,barabasi_albert,logarithmic,0.04738955823293173,0.9494520416333067,0.6448510642026696,6225,39459
1250,barabasi_albert,logarithmic,0.04546184738955823,0.9494879103282626,0.5479949277006614,6225,39431
1250,barabasi_albert,logarithmic,0.050441767068273094,0.9494802241793435,0.6172699741642771,6225,39437
1250,barabasi_albert,logarithmic,0.0557429718875502,0.9494789431545236,0.6321583074153002,6225,39438
1250,barabasi_albert,logarithmic,0.04594377510040161,0.9494853482786229,0.5849332135503672,6225,39433
1250,barabasi_albert,logarithmic,0.04995983935742972,0.9494366693354683,0.6334312984358852,6225,39471
1250,barabasi_albert,logarithmic,0.050923694779116464,0.9494251401120897,0.5862417645035735,6225,39480
1250,barabasi_albert,logarithmic,0.05381526104417671,0.9494533226581265,0.5789178458371018,6225,39458
1250,barabasi_albert,logarithmic,0.05188755020080321,0.9494289831865492,0.6174933964148804,6225,39477
1250,barabasi_albert,logarithmic,0.04995983935742972,0.9494635708566853,0.5818993153578454,6225,39450
1250,barabasi_albert,logarithmic,0.0491566265060241,0.9495212169735788,0.6043182368602364,6225,39405
1250,barabasi_albert,logarithmic,0.052048192771084335,0.9494738190552442,0.6758772169307518,6225,39442
1250,barabasi_albert,logarithmic,0.04931726907630522,0.9494430744595677,0.6434246295470677,6225,39466
1250,barabasi_albert,logarithmic,0.05028112449799197,0.9494289831865492,0.583065345702529,6225,39477
1250,barabasi_albert,logarithmic,0.0485140562248996,0.9494033626901521,0.6772887393383543,6225,39497
1250,barabasi_albert,logarithmic,0.04706827309236948,0.9494981585268214,0.5797154159675597,6225,39423
1250,barabasi_albert,logarithmic,0.05236947791164659,0.9494520416333067,0.6529435294484963,6225,39459
1250,barabasi_albert,logarithmic,0.05220883534136546,0.9493892714171337,0.6454598042038608,6225,39508
1250,barabasi_albert,logarithmic,0.0485140562248996,0.9494904723779023,0.5758517228942193,6225,39429
1250,barabasi_albert,logarithmic,0.053172690763052206,0.9494789431545236,0.6011021421717655,6225,39438
1250,barabasi_albert,logarithmic,0.0478714859437751,0.9494712570056045,0.6989012617775,6225,39444
1250,barabasi_albert,logarithmic,0.053172690763052206,0.9494443554843875,0.5954201991533217,6225,39465
1250,barabasi_albert,logarithmic,0.05285140562248996,0.9494379503602882,0.6269920249984465,6225,39470
1250,barabasi_albert,logarithmic,0.045140562248995986,0.9494725380304243,0.6234681287551657,6225,39443
1250,watts_strogatz,heuristic,0.0728,0.9231666933546837,0.0678145597334865,6250,59978
1250,watts_strogatz,heuristic,0.07616,0.9230539631705365,0.09898354974804204,6250,60066
1250,watts_strogatz,heuristic,0.0752,0.923102642113691,0.06179605762578896,6250,60028
1250,watts_strogatz,heuristic,0.08128,0.9230898318654924,0.11979235400896937,6250,60038
1250,watts_strogatz,heuristic,0.07136,0.9231449159327462,0.15974444997208187,6250,59995
1250,watts_strogatz,heuristic,0.07936,0.9231397918334667,0.08746139560257687,6250,59999
1250,watts_strogatz,heuristic,0.07744,0.9231410728582866,0.1186284881410133,6250,59998
1250,watts_strogatz,heuristic,0.0768,0.923102642113691,0.08847535788745316,6250,60028
1250,watts_strogatz,heuristic,0.08272,0.9231257005604484,0.06030652016109157,6250,60010
1250,watts_strogatz,heuristic,0.0752,0.923120576461169,0.06031160032923029,6250,60014
1250,watts_strogatz,heuristic,0.07808,0.9231449159327462,0.10041978456826421,6250,59995
1250,watts_strogatz,heuristic,0.07632,0.9232012810248198,0.10819757517575986,6250,59951
1250,watts_strogatz,heuristic,0.07648,0.9231397918334667,0.11404188677269103,6250,59999
1250,watts_strogatz,heuristic,0.0768,0.9231487590072057,0.0847672439209065,6250,59992
1250,watts_strogatz,heuristic,0.0752,0.9231282626100881,0.05082617915532041,6250,60008
1250,watts_strogatz,heuristic,0.07952,0.9229835068054444,0.06857616453957731,6250,60121
1250,watts_strogatz,heuristic,0.07136,0.9232,0.09607046673520599,6250,59952
1250,watts_strogatz,heuristic,0.07536,0.9231218574859887,0.11031533702024446,6250,60013
1250,watts_strogatz,heuristic,0.0736,0.9230975180144115,0.08053682505480492,6250,60032
1250,watts_strogatz,heuristic,0.07792,0.9231218574859887,0.05038485621840357,6250,60013
1250,watts_strogatz,heuristic,0.08384,0.9230360288230585,0.12470023496246958,6250,60080
1250,watts_strogatz,heuristic,0.07936,0.9231244195356285,0.11687347463165348,6250,60011
1250,watts_strogatz,heuristic,0.07232,0.9232012810248198,0.06342440359406021,6250,59951
1250,watts_strogatz,heuristic,0.08208,0.9230962369895916,0.11039809040665952,6250,60033
1250,watts_strogatz,heuristic,0.07312,0.923155164131305,0.11225299820749625,6250,59987
1250,watts_strogatz,heuristic,0.08016,0.9231180144115292,0.03219379510851951,6250,60016
1250,watts_strogatz,heuristic,0.07712,0.9230654923939151,0.08748020672425126,6250,60057
1250,watts_strogatz,heuristic,0.08032,0.923191032826261,0.1060093774948685,6250,59959
1250,watts_strogatz,heuristic,0.07744,0.923057806244996,0.0956748592632349,6250,60063
1250,watts_strogatz,heuristic,0.07616,0.9230975180144115,0.08353357535987495,6250,60032
1250,watts_strogatz,logarithmic,0.04784,0.9494456365092073,0.09586723383896391,6250,39464
1250,watts_strogatz,logarithmic,0.05136,0.9494648518815052,0.1128236508132544,6250,39449
1250,watts_strogatz,logarithmic,0.05344,0.9494481985588471,0.03092491108106121,6250,39462
1250,watts_strogatz,logarithmic,0.04976,0.9494379503602882,0.0821455565076147,6250,39470
1250,watts_strogatz,logarithmic,0.05088,0.9495135308246597,0.0482878438394623,6250,39411
1250,watts_strogatz,logarithmic,0.05072,0.9494456365092073,0.0773727328544413,6250,39464
1250,watts_strogatz,logarithmic,0.0528,0.9494430744595677,0.07162683151134241,6250,39466
1250,watts_strogatz,logarithmic,0.05296,0.9494302642113691,0.03330581042359984,6250,39476
1250,watts_strogatz,logarithmic,0.0512,0.9494533226581265,0.01315075394444551,6250,39458
1250,watts_strogatz,logarithmic,0.05264,0.9493841473178543,0.05641759121342779,6250,39512
1250,watts_strogatz,logarithmic,0.05248,0.949431545236189,0.07454456325044986,6250,39475
1250,watts_strogatz,logarithmic,0.05072,0.9494251401120897,0.05890359454223388,6250,39480
1250,watts_strogatz,logarithmic,0.05248,0.9494289831865492,0.039908072540193344,6250,39477
1250,watts_strogatz,logarithmic,0.0488,0.9494392313851081,0.03945076301601802,6250,39469
1250,watts_strogatz,logarithmic,0.05136,0.9494289831865492,0.08031813792976941,6250,39477
1250,watts_strogatz,logarithmic,0.05104,0.9494686949559648,0.060440108940817014,6250,39446
1250,watts_strogatz,logarithmic,0.05024,0.9494610088070456,0.043158152091673126,6250,39452
1250,watts_strogatz,logarithmic,0.05408,0.9494379503602882,0.05662055159731277,6250,39470
1250,watts_strogatz,logarithmic,0.04832,0.9494520416333067,0.058434670598737574,6250,39459
1250,watts_strogatz,logarithmic,0.0456,0.9494238590872698,0.032111199244029595,6250,39481
1250,watts_strogatz,logarithmic,0.04816,0.9494981585268214,0.0897527745178322,6250,39423
1250,watts_strogatz,logarithmic,0.044,0.9494891913530825,0.06596510994992785,6250,39430
1250,watts_strogatz,logarithmic,0.04832,0.9494533226581265,0.11183179675087099,6250,39458
1250,watts_strogatz,logarithmic,0.0512,0.949449479583667,0.07132551025062575,6250,39461
1250,watts_strogatz,logarithmic,0.052,0.9494930344275421,0.06962076671027596,6250,39427
1250,watts_strogatz,logarithmic,0.04752,0.9494353883106486,0.06748949665221926,6250,39472
1250,watts_strogatz,logarithmic,0.05392,0.9494866293034427,0.06186788127889748,6250,39432
1250,watts_strogatz,logarithmic,0.05168,0.9494328262610088,0.06302120323476663,6250,39474
1250,watts_strogatz,logarithmic,0.04912,0.9494751000800641,0.023197873410983075,6250,39441
1250,watts_strogatz,logarithmic,0.04976,0.949449479583667,0.1031700517469445,6250,39461
1250,stochastic_block,heuristic,0.07691531749634337,0.9231154523618895,0.0,19827,60018
1250,stochastic_block,heuristic,0.07451743229088732,0.9231718174539632,0.0,20049,59974
1250,stochastic_block,heuristic,0.0773405698778833,0.9230283426741394,0.0,19899,60086
1250,stochastic_block,heuristic,0.07542942494398805,0.9230629303442754,0.0,20085,60059
1250,stochastic_block,heuristic,0.07753211831490887,0.9231846277021617,0.0,20082,59964
1250,stochastic_block,heuristic,0.07985607915646395,0.923075740592474,0.0,20011,60049
1250,stochastic_block,heuristic,0.07581335190528306,0.9231602882305845,0.0,20102,59983
1250,stochastic_block,heuristic,0.07766844812946407,0.9231180144115292,0.0,20021,60016
1250,stochastic_block,heuristic,0.07683554324163863,0.9231461969575661,0.0,20212,59994
1250,stochastic_block,heuristic,0.0775142842696061,0.9231500400320256,0.0,19777,59991
1250,stochastic_block,heuristic,0.07756981283154839,0.9231743795036029,0.0,19982,59972
1250,stochastic_block,heuristic,0.07686196623634559,0.9231410728582866,0.0,20140,59998
1250,stochastic_block,heuristic,0.07456902975806051,0.9231538831064852,0.0,20129,59988
1250,stochastic_block,heuristic,0.0771285980743056,0.9231884707766213,0.0,19837,59961
1250,stochastic_block,heuristic,0.07522815509504362,0.9231103282626101,0.0,19833,60022
1250,stochastic_block,heuristic,0.07444516807775162,0.9231718174539632,0.0,19961,59974
1250,stochastic_block,heuristic,0.07946819761293247,0.9231359487590072,0.0,19857,60002
1250,stochastic_block,heuristic,0.079826639117069,0.923075740592474,0.0,19843,60049
1250,stochastic_block,heuristic,0.07714556425472498,0.9231500400320256,0.0,20053,59991
1250,stochastic_block,heuristic,0.07479058635819705,0.9231282626100881,0.0,20056,60008
1250,stochastic_block,heuristic,0.0785185925629748,0.9231244195356285,0.0,20008,60011
1250,stochastic_block,heuristic,0.07842352705811743,0.9230706164931946,0.0,19994,60053
1250,stochastic_block,heuristic,0.07752439753037244,0.9231513210568455,0.0,20084,59990
1250,stochastic_block,heuristic,0.07867673134403971,0.9231077662129704,0.0,19739,60024
1250,stochastic_block,heuristic,0.07858695102845302,0.9231180144115292,0.0,19787,60016
1250,stochastic_block,heuristic,0.07609611097349517,0.9232512409927942,0.0,20185,59912
1250,stochastic_block,heuristic,0.07970978233675256,0.9231577261809447,0.0,19985,59985
1250,stochastic_block,heuristic,0.07678419178494408,0.9232115292233787,0.0,19939,59943
1250,stochastic_block,heuristic,0.07774504419034303,0.9231128903122499,0.0,20027,60020
1250,stochastic_block,heuristic,0.07515709267230716,0.9230565252201761,0.0,20211,60064
1250,stochastic_block,logarithmic,0.054774094139867786,0.9493969575660528,0.0,20119,39502
1250,stochastic_block,logarithmic,0.0500374531835206,0.9494661329063251,0.0,20025,39448
1250,stochastic_block,logarithmic,0.05195779366905036,0.9494187349879903,0.0,19997,39485
1250,stochastic_block,logarithmic,0.05049445609829188,0.9494379503602882,0.0,20022,39470
1250,stochastic_block,logarithmic,0.050058030983499015,0.9494520416333067,0.0,19817,39459
1250,stochastic_block,logarithmic,0.05409645260867365,0.9494725380304243,0.0,19761,39443
1250,stochastic_block,logarithmic,0.052088033288213764,0.94942257806245,0.0,19947,39482
1250,stochastic_block,logarithmic,0.04942927028128822,0.9494674139311449,0.0,19624,39447
1250,stochastic_block,logarithmic,0.048935956635213815,0.9494866293034427,0.0,19924,39432
1250,stochastic_block,logarithmic,0.05153716048154412,0.9494520416333067,0.0,20102,39459
1250,stochastic_block,logarithmic,0.04724172517552658,0.9494456365092073,0.0,19940,39464
1250,stochastic_block,logarithmic,0.05133894800544657,0.9494405124099279,0.0,19829,39468
1250,stochastic_block,logarithmic,0.04823541308524623,0.9494571657325861,0.0,19778,39455
1250,stochastic_block,logarithmic,0.047317510969286,0.9494328262610088,0.0,20056,39474
1250,stochastic_block,logarithmic,0.04985804652089455,0.9494430744595677,0.0,20077,39466
1250,stochastic_block,logarithmic,0.051339732053589285,0.9494546036829463,0.0,20004,39457
1250,stochastic_block,logarithmic,0.04839751552795031,0.9494110488390712,0.0,20125,39491
1250,stochastic_block,logarithmic,0.04916567342073898,0.9494930344275421,0.0,20136,39427
1250,stochastic_block,logarithmic,0.05092291531189035,0.9494776621297037,0.0,19991,39439
1250,stochastic_block,logarithmic,0.05040973429351875,0.9494366693354683,0.0,20135,39471
1250,stochastic_block,logarithmic,0.05279673257956866,0.9494417934347478,0.0,20077,39467
1250,stochastic_block,logarithmic,0.050505050505050504,0.9494366693354683,0.0,19899,39471
1250,stochastic_block,logarithmic,0.051691636075007444,0.9494520416333067,0.0,20158,39459
1250,stochastic_block,logarithmic,0.050271265740879,0.9494469175340272,0.0,20091,39463
1250,stochastic_block,logarithmic,0.0496797296615726,0.9494417934347478,0.0,19827,39467
1250,stochastic_block,logarithmic,0.04826757460444622,0.9494558847077662,0.0,19972,39456
1250,stochastic_block,logarithmic,0.053203258573871065,0.9494341072858287,0.0,19886,39473
1250,stochastic_block,logarithmic,0.05317332797750552,0.9494546036829463,0.0,19916,39457
1250,stochastic_block,logarithmic,0.048705332736941505,0.9494751000800641,0.0,20121,39441
1250,stochastic_block,logarithmic,0.050596132652038876,0.9494302642113691,0.0,19962,39476
1250,powerlaw_cluster,heuristic,0.0818064930890389,0.9230680544435549,0.7512494251993097,6222,60055
1250,powerlaw_cluster,heuristic,0.0740919318547091,0.9232025620496397,0.6615298042960553,6222,59950
1250,powerlaw_cluster,heuristic,0.07844398006751326,0.9231128903122499,0.7119095880106867,6221,60020
1250,powerlaw_cluster,heuristic,0.07987785278045645,0.923155164131305,0.7224433704044381,6222,59987
1250,powerlaw_cluster,heuristic,0.0790869635106896,0.9231052041633306,0.7469441156266636,6221,60026
1250,powerlaw_cluster,heuristic,0.07489553198328512,0.9231257005604484,0.7282492392245173,6222,60010
1250,powerlaw_cluster,heuristic,0.0702572347266881,0.923138510808647,0.7010960043534573,6220,60000
1250,powerlaw_cluster,heuristic,0.07440141410895067,0.9231718174539632,0.7071041901466907,6223,59974
1250,powerlaw_cluster,heuristic,0.07600835609834485,0.9231795036028823,0.753104054332677,6223,59968
1250,powerlaw_cluster,heuristic,0.07863000482392668,0.923191032826261,0.7036790550444939,6219,59959
1250,powerlaw_cluster,heuristic,0.07552627350152659,0.9231961569255405,0.719381845512421,6223,59955
1250,powerlaw_cluster,heuristic,0.07766521948866377,0.923120576461169,0.7375207613073751,6219,60014
1250,powerlaw_cluster,heuristic,0.07440141410895067,0.9231769415532426,0.6918492747628758,6223,59970
1250,powerlaw_cluster,heuristic,0.07375863731319299,0.9231538831064852,0.7385665146128376,6223,59988
1250,powerlaw_cluster,heuristic,0.07697252129198136,0.923182065652522,0.6779833580187469,6223,59966
1250,powerlaw_cluster,heuristic,0.0711875301301623,0.9231474779823859,0.7206477525606294,6223,59993
1250,powerlaw_cluster,heuristic,0.07845659163987138,0.923173098478783,0.7070623513952183,6220,59973
1250,powerlaw_cluster,heuristic,0.07928594403345127,0.9231564451561249,0.7484271952542956,6218,59986
1250,powerlaw_cluster,heuristic,0.07698489231758276,0.9231807846277021,0.731534223613313,6222,59967
1250,powerlaw_cluster,heuristic,0.07975558771506673,0.9230821457165732,0.7502671746655928,6219,60044
1250,powerlaw_cluster,heuristic,0.07063555913113435,0.923066773418735,0.6586202015937923,6215,60056
1250,powerlaw_cluster,heuristic,0.08262337244815945,0.9231449159327462,0.7216276205963913,6221,59995
1250,powerlaw_cluster,heuristic,0.07590865229977485,0.9230808646917534,0.7499296839654723,6218,60045
1250,powerlaw_cluster,heuristic,0.07865529998391507,0.9231526020816654,0.7693359157714826,6217,59989
1250,powerlaw_cluster,heuristic,0.07844398006751326,0.9230898318654924,0.7178788389357887,6221,60038
1250,powerlaw_cluster,heuristic,0.07459807073954984,0.923173098478783,0.741896912936616,6220,59973
1250,powerlaw_cluster,heuristic,0.07444926837112076,0.9231807846277021,0.7371366604011881,6219,59967
1250,powerlaw_cluster,heuristic,0.07377049180327869,0.9231103282626101,0.7322727733600602,6222,60022
1250,powerlaw_cluster,heuristic,0.07294344473007712,0.9230373098478784,0.7282916575553906,6224,60079
1250,powerlaw_cluster,heuristic,0.0702346512375442,0.9231410728582866,0.6803509858450637,6222,59998
1250,powerlaw_cluster,logarithmic,0.05063494615013663,0.9494212970376301,0.6364462741372927,6221,39483
1250,powerlaw_cluster,logarithmic,0.05255544840887175,0.9494507606084868,0.6344147063082226,6222,39460
1250,powerlaw_cluster,logarithmic,0.048361182519280205,0.949449479583667,0.5894804865883145,6224,39461
1250,powerlaw_cluster,logarithmic,0.047412407585985215,0.9494930344275421,0.6600480477852376,6222,39427
1250,powerlaw_cluster,logarithmic,0.0507875281260045,0.9494776621297037,0.6512822858450804,6222,39439
1250,powerlaw_cluster,logarithmic,0.0567159383033419,0.9494674139311449,0.6596020639211806,6224,39447
1250,powerlaw_cluster,logarithmic,0.053189779848947454,0.9494341072858287,0.7092314808123562,6223,39473
1250,powerlaw_cluster,logarithmic,0.0546448087431694,0.9493918334667735,0.7168990273437389,6222,39506
1250,powerlaw_cluster,logarithmic,0.049533612093920876,0.9494853482786229,0.5872185517952009,6218,39433
1250,powerlaw_cluster,logarithmic,0.04772617708500723,0.9494674139311449,0.6866109413068362,6223,39447
1250,powerlaw_cluster,logarithmic,0.05044987146529563,0.9494200160128102,0.6472089428858157,6224,39484
1250,powerlaw_cluster,logarithmic,0.05063494615013663,0.9494968775020016,0.6357601142264697,6221,39424
1250,powerlaw_cluster,logarithmic,0.05062680810028929,0.9494686949559648,0.6263167299633262,6222,39446
1250,powerlaw_cluster,logarithmic,0.05112540192926045,0.9494084867894316,0.6036386028869963,6220,39493
1250,powerlaw_cluster,logarithmic,0.049348979263783954,0.9494379503602882,0.677192150819256,6221,39470
1250,powerlaw_cluster,logarithmic,0.0529109038275973,0.9494430744595677,0.6635488108008352,6218,39466
1250,powerlaw_cluster,logarithmic,0.05220883534136546,0.9494648518815052,0.6867930903566141,6225,39449
1250,powerlaw_cluster,logarithmic,0.05029728426803792,0.9494815052041633,0.6575447785531424,6223,39436
1250,powerlaw_cluster,logarithmic,0.051455217880688214,0.9494251401120897,0.6115799342488719,6219,39480
1250,powerlaw_cluster,logarithmic,0.04855305466237942,0.9494763811048839,0.671517302065234,6220,39440
1250,powerlaw_cluster,logarithmic,0.04936484965428525,0.9494469175340272,0.6083330298585539,6219,39463
1250,powerlaw_cluster,logarithmic,0.05161601543656536,0.9494981585268214,0.613327014281812,6219,39423
1250,powerlaw_cluster,logarithmic,0.0545016077170418,0.9494123298638911,0.6424586268901411,6220,39490
1250,powerlaw_cluster,logarithmic,0.05242000321595112,0.9494200160128102,0.6057714693140468,6219,39484
1250,powerlaw_cluster,logarithmic,0.056752411575562704,0.9494533226581265,0.6927514061538573,6220,39458
1250,powerlaw_cluster,logarithmic,0.05288538820125382,0.9493982385908727,0.6369418435499534,6221,39501
1250,powerlaw_cluster,logarithmic,0.043226739514703516,0.9494738190552442,0.553394222972697,6223,39442
1250,powerlaw_cluster,logarithmic,0.05142214366061385,0.9494661329063251,0.624647575420489,6223,39448
1250,powerlaw_cluster,logarithmic,0.050610539845758355,0.9494251401120897,0.6685435105593049,6224,39480
1250,powerlaw_cluster,logarithmic,0.05271616843458695,0.9494430744595677,0.7091633205480498,6222,39466
1500,erdos_renyi,heuristic,0.05040635558396493,0.9499586390927285,0.19339287365447103,10951,56259
1500,erdos_renyi,heuristic,0.050953079178885634,0.9499764287302647,0.2139326425022981,10912,56239
1500,erdos_renyi,heuristic,0.05218424419667337,0.9499621970202357,0.22391936050518665,10942,56255
1500,erdos_renyi,heuristic,0.04886943836615609,0.9500137869690906,0.22557435249407096,10968,56197
1500,erdos_renyi,heuristic,0.04912895197714075,0.9499728708027574,0.2013246677031782,10849,56243
1500,erdos_renyi,heuristic,0.05176470588235294,0.9499773182121414,0.22590774382148368,11050,56238
1500,erdos_renyi,heuristic,0.05334652752788773,0.9499319546364243,0.25333343312848905,11116,56289
1500,erdos_renyi,heuristic,0.05068008198248556,0.9499942183678007,0.24975474575241313,10734,56219
1500,erdos_renyi,heuristic,0.0486155533217582,0.9499924394040471,0.24285465987736604,10943,56221
1500,erdos_renyi,heuristic,0.050631743982292726,0.9499862130309095,0.21240549759396102,10843,56228
1500,erdos_renyi,heuristic,0.04957689477557027,0.9499444073826996,0.18839788576004277,10872,56275
1500,erdos_renyi,heuristic,0.04966368745968856,0.9499826551034023,0.2450258840147522,10853,56232
1500,erdos_renyi,heuristic,0.051795332136445243,0.950029797642873,0.18374639757992037,11140,56179
1500,erdos_renyi,heuristic,0.051355075792374826,0.9499533022014677,0.2492539373442012,10885,56265
1500,erdos_renyi,heuristic,0.04828955681920751,0.9499693128752502,0.26610423257693583,11079,56247
1500,erdos_renyi,heuristic,0.054153959892801036,0.9499835445852791,0.21702803274988322,10821,56231
1500,erdos_renyi,heuristic,0.04522199890370912,0.949955970647098,0.20586756871624937,10946,56262
1500,erdos_renyi,heuristic,0.04976629089909266,0.9499488547920836,0.27009462586105576,10911,56270
1500,erdos_renyi,heuristic,0.05050041318519879,0.9499550811652213,0.21463977881967328,10891,56263
1500,erdos_renyi,heuristic,0.04347035285558385,0.9499702023571269,0.18995082567575403,10996,56246
1500,erdos_renyi,heuristic,0.04885398593735732,0.9499879919946631,0.22079000370503546,10951,56226
1500,erdos_renyi,heuristic,0.04913714804722979,0.9499364020458083,0.2471112817137669,11010,56284
1500,erdos_renyi,heuristic,0.049072466416887506,0.9499702023571269,0.20422248775167628,10943,56246
1500,erdos_renyi,heuristic,0.04915640674874601,0.9499853235490326,0.26475964365745625,10965,56229
1500,erdos_renyi,heuristic,0.04642271982523211,0.9499452968645764,0.20863851250086998,10986,56274
1500,erdos_renyi,heuristic,0.04647964796479648,0.9499497442739604,0.20503225057733096,10908,56269
1500,erdos_renyi,heuristic,0.0521211022480058,0.9499621970202357,0.2013194094837785,11032,56255
1500,erdos_renyi,heuristic,0.047794796087839084,0.9499888814765399,0.20029381081428105,10838,56225
1500,erdos_renyi,heuristic,0.052692998204667864,0.9500128974872137,0.24493394305440733,11140,56198
1500,erdos_renyi,heuristic,0.0477030162412993,0.9499951078496776,0.20825980849622672,10775,56218
1500,erdos_renyi,logarithmic,0.04764492753623188,0.9564651990215699,0.20661700163369706,11040,48944
1500,erdos_renyi,logarithmic,0.04345053743851339,0.9564598621303091,0.2164454666203773,10978,48950
1500,erdos_renyi,logarithmic,0.041532113383566556,0.9564705359128308,0.27633974438056863,11148,48938
1500,erdos_renyi,logarithmic,0.04546279491833031,0.9564598621303091,0.22685188931484843,11020,48950
1500,erdos_renyi,logarithmic,0.04178348557474903,0.9565105625972871,0.21468699974647298,11057,48893
1500,erdos_renyi,logarithmic,0.04391127206880942,0.956520346897932,0.1843286497945298,11045,48882
1500,erdos_renyi,logarithmic,0.04405607136355361,0.9564785412497221,0.21517791443869108,10986,48929
1500,erdos_renyi,logarithmic,0.0433996383363472,0.956492772959751,0.21382943867154663,11060,48913
1500,erdos_renyi,logarithmic,0.04584241103848947,0.9564723148765844,0.20569634462965053,11016,48936
1500,erdos_renyi,logarithmic,0.04312938816449348,0.9564812096953524,0.18529281569651138,10967,48926
1500,erdos_renyi,logarithmic,0.041761029078720896,0.9564767622859685,0.16538082860486086,11039,48931
1500,erdos_renyi,logarithmic,0.04432355301881744,0.9564856571047365,0.19029040785311754,11213,48921
1500,erdos_renyi,logarithmic,0.04150054367524465,0.9564856571047365,0.2227695565956578,11036,48921
1500,erdos_renyi,logarithmic,0.039652809502055734,0.9564829886591061,0.20418590496873693,10945,48924
1500,erdos_renyi,logarithmic,0.04426891991182954,0.9564998888147654,0.21974905525015057,10888,48905
1500,erdos_renyi,logarithmic,0.04394066610691296,0.9564705359128308,0.23597926540155192,10719,48938
1500,erdos_renyi,logarithmic,0.042572797640987835,0.9565070046697799,0.16460208635253606,10852,48897
1500,erdos_renyi,logarithmic,0.04618310241782125,0.9564732043584612,0.19530601497020011,11043,48935
1500,erdos_renyi,logarithmic,0.04208754208754209,0.9565052257060263,0.2174511874040336,10692,48899
1500,erdos_renyi,logarithmic,0.04614255572883222,0.9564856571047365,0.17193843860749727,10901,48921
1500,erdos_renyi,logarithmic,0.04399742812528704,0.956474093840338,0.21567087587770928,10887,48934
1500,erdos_renyi,logarithmic,0.04287166220086852,0.9564474093840338,0.1799052340430427,10823,48964
1500,erdos_renyi,logarithmic,0.04564201264778664,0.9564687569490772,0.23482292871241892,10911,48940
1500,erdos_renyi,logarithmic,0.04152945481156239,0.9565007782966422,0.21964684450672506,10932,48904
1500,erdos_renyi,logarithmic,0.04069119286510591,0.9564883255503669,0.1505471651404269,10764,48918
1500,erdos_renyi,logarithmic,0.043164151806127114,0.956497220369135,0.23531822646176426,10935,48908
1500,erdos_renyi,logarithmic,0.041685795611055,0.9564678674672004,0.18705777157408304,10891,48941
1500,erdos_renyi,logarithmic,0.04203216374269006,0.9564892150322437,0.19674424212765093,10944,48917
1500,erdos_renyi,logarithmic,0.04189666093566193,0.9564838781409829,0.16882609831165832,11051,48923
1500,erdos_renyi,logarithmic,0.04275277351853522,0.9565141205247943,0.21847554733245747,11087,48889
1500,barabasi_albert,heuristic,0.04454849498327759,0.9500369134978874,0.6194354757756001,7475,56171
1500,barabasi_albert,heuristic,0.04642140468227425,0.9499951078496776,0.6302911401481347,7475,56218
1500,barabasi_albert,heuristic,0.047759197324414714,0.949961307538359,0.6199326656949006,7475,56256
1500,barabasi_albert,heuristic,0.05217391304347826,0.9500120080053369,0.6372631097979392,7475,56199
1500,barabasi_albert,heuristic,0.051906354515050164,0.9500146764509673,0.6307378980061785,7475,56196
1500,barabasi_albert,heuristic,0.0482943143812709,0.9499648654658661,0.6518709510026723,7475,56252
1500,barabasi_albert,heuristic,0.046688963210702344,0.9499666444296198,0.6301643291900526,7475,56250
1500,barabasi_albert,heuristic,0.05204013377926421,0.9499399599733156,0.5538616626576691,7475,56280
1500,barabasi_albert,heuristic,0.04923076923076923,0.9499782076940182,0.5681685496446838,7475,56237
1500,barabasi_albert,heuristic,0.048160535117056855,0.9499862130309095,0.6039151451962739,7475,56228
1500,barabasi_albert,heuristic,0.052307692307692305,0.9499399599733156,0.638943495513867,7475,56280
1500,barabasi_albert,heuristic,0.05003344481605351,0.9499355125639315,0.6143343757386893,7475,56285
1500,barabasi_albert,heuristic,0.04963210702341137,0.9499595285746053,0.6444133529031388,7475,56258
1500,barabasi_albert,heuristic,0.05418060200668896,0.9500031131865688,0.6906049876110844,7475,56209
1500,barabasi_albert,heuristic,0.0442809364548495,0.94994707582833,0.6012151221011386,7475,56272
1500,barabasi_albert,heuristic,0.046822742474916385,0.949974649766511,0.5400315060091405,7475,56241
1500,barabasi_albert,heuristic,0.05016722408026756,0.9499675339114966,0.5485064904476368,7475,56249
1500,barabasi_albert,heuristic,0.050434782608695654,0.9499604180564821,0.5806754591128581,7475,56257
1500,barabasi_albert,heuristic,0.048561872909698996,0.9499906604402936,0.5459650431729259,7475,56223
1500,barabasi_albert,heuristic,0.04749163879598662,0.9499942183678007,0.6243589884877646,7475,56219
1500,barabasi_albert,heuristic,0.0525752508361204,0.9499684233933734,0.6580794241037042,7475,56248
1500,barabasi_albert,heuristic,0.04936454849498328,0.949923949299533,0.6387557633707635,7475,56298
